ticket_id,customer_id,agent_id,region,department,priority,status,created_at,first_response_at,resolved_at,source
TKT0710,CUST0242,AGT030,MIDWEST,SHIPPING,low,open,2024-07-24 01:00:00,2024-07-24 01:23:00,2024-07-25 21:00:00,helpdesk
TKT0711,CUST0190,AGT005,SOUTHWEST,BILLING,medium,resolved,2024-05-31 19:00:00,2024-05-31 20:47:00,2024-06-02 11:00:00,crm
TKT0712,CUST0163,AGT023,SOUTHWEST,ACCOUNT,medium,resolved,2024-05-30 15:00:00,2024-05-30 16:36:00,2024-06-02 04:00:00,crm
TKT0713,CUST0144,AGT024,MIDWEST,ACCOUNT,high,resolved,2023-11-17 01:00:00,2023-11-17 01:42:00,2023-11-19 18:00:00,helpdesk
TKT0714,CUST0252,AGT025,SOUTHEAST,SHIPPING,urgent,open,2024-06-13 10:00:00,2024-06-13 12:01:00,2024-06-14 09:00:00,crm
TKT0715,CUST0134,AGT006,northeast,ACCOUNT,urgent,open,2023-06-02 01:00:00,2023-06-02 02:08:00,,helpdesk
TKT0716,CUST0235,AGT016,NORTHEAST,TECHNICAL,low,resolved,2023-02-11 14:00:00,2023-02-11 15:41:00,2023-02-15 10:00:00,crm
TKT0717,CUST0140,AGT019,northeast,SHIPPING,medium,pending,2023-07-28 09:00:00,2023-07-28 09:56:00,2023-07-29 08:00:00,crm
TKT0718,CUST0127,AGT025,WEST,BILLING,high,open,2024-06-22 18:00:00,2024-06-22 18:56:00,2024-06-25 01:00:00,helpdesk
TKT0719,CUST0055,AGT027,MIDWEST,TECHNICAL,low,open,2024-11-28 21:00:00,2024-11-28 21:41:00,2024-12-01 01:00:00,helpdesk
TKT0720,CUST0138,AGT020,northeast,BILLING,high,open,2024-12-25 21:00:00,2024-12-25 23:12:00,2024-12-28 09:00:00,helpdesk
TKT0721,CUST0025,AGT026,northeast,RETURNS,high,open,2023-11-29 23:00:00,2023-11-30 01:35:00,2023-11-30 17:00:00,crm
TKT0722,CUST0092,AGT008,southeast,ACCOUNT,low,open,2024-07-14 19:00:00,2024-07-14 20:47:00,2024-07-15 08:00:00,crm
TKT0723,CUST0079,AGT004,MIDWEST,ACCOUNT,urgent,pending,2023-06-16 12:00:00,2023-06-16 13:53:00,2023-06-18 02:00:00,helpdesk
TKT0724,CUST0189,AGT017,SOUTHEAST,ACCOUNT,urgent,resolved,2024-12-02 19:00:00,2024-12-02 19:43:00,2024-12-04 18:00:00,helpdesk
TKT0725,CUST0217,AGT026,MIDWEST,SHIPPING,medium,resolved,2023-10-02 18:00:00,2023-10-02 20:43:00,,helpdesk
TKT0726,CUST0115,AGT021,northeast,TECHNICAL,urgent,pending,2023-04-06 01:00:00,2023-04-06 03:21:00,2023-04-07 22:00:00,crm
TKT0727,CUST0245,AGT010,SOUTHEAST,TECHNICAL,high,open,2023-10-25 14:00:00,2023-10-25 16:01:00,2023-10-26 02:00:00,helpdesk
TKT0728,CUST0024,AGT017,NORTHEAST,SHIPPING,urgent,resolved,2023-10-30 18:00:00,2023-10-30 18:22:00,,crm
TKT0729,CUST0300,AGT003,southeast,SHIPPING,low,open,2024-04-20 21:00:00,2024-04-20 23:35:00,2024-04-22 07:00:00,helpdesk
TKT0730,CUST0153,AGT011,SOUTHWEST,ACCOUNT,urgent,pending,2023-07-03 05:00:00,2023-07-03 06:50:00,,helpdesk
TKT0731,CUST0133,AGT028,northeast,BILLING,urgent,pending,2023-12-16 05:00:00,2023-12-16 06:04:00,,crm
TKT0732,CUST0245,AGT015,northeast,ACCOUNT,urgent,resolved,2023-01-06 12:00:00,2023-01-06 12:39:00,2023-01-06 15:00:00,helpdesk
TKT0733,CUST0070,AGT001,SOUTHEAST,BILLING,low,pending,2024-12-08 21:00:00,2024-12-08 22:51:00,,crm
TKT0734,CUST0124,AGT014,southeast,SHIPPING,medium,open,2023-01-28 06:00:00,2023-01-28 08:13:00,2023-01-31 19:00:00,helpdesk
TKT0735,CUST0086,AGT029,SOUTHEAST,ACCOUNT,urgent,resolved,2024-04-19 04:00:00,2024-04-19 06:11:00,,crm
TKT0736,CUST0201,AGT002,MIDWEST,BILLING,low,pending,2024-04-05 18:00:00,2024-04-05 19:12:00,2024-04-06 21:00:00,helpdesk
TKT0737,CUST0149,AGT002,WEST,ACCOUNT,urgent,pending,2024-03-01 15:00:00,2024-03-01 17:38:00,2024-03-04 21:00:00,helpdesk
TKT0738,CUST0296,AGT011,SOUTHWEST,BILLING,high,pending,2023-08-26 22:00:00,2023-08-26 22:25:00,,helpdesk
TKT0739,CUST0178,AGT015,northeast,ACCOUNT,low,open,2024-04-29 03:00:00,2024-04-29 05:16:00,2024-05-02 12:00:00,helpdesk
TKT0740,CUST0113,AGT019,northeast,RETURNS,urgent,open,2023-07-16 15:00:00,2023-07-16 16:38:00,2023-07-19 01:00:00,helpdesk
TKT0741,CUST0185,AGT026,WEST,TECHNICAL,medium,resolved,2024-12-29 12:00:00,2024-12-29 13:56:00,2025-01-02 04:00:00,crm
TKT0742,CUST0252,AGT004,southeast,ACCOUNT,urgent,resolved,2024-11-14 15:00:00,2024-11-14 15:43:00,2024-11-15 15:00:00,crm
TKT0743,CUST0134,AGT012,northeast,TECHNICAL,medium,pending,2023-08-03 17:00:00,2023-08-03 17:22:00,2023-08-03 21:00:00,crm
TKT0744,CUST0062,AGT018,SOUTHEAST,ACCOUNT,high,resolved,2023-03-07 10:00:00,2023-03-07 12:00:00,2023-03-08 02:00:00,helpdesk
TKT0745,CUST0264,AGT020,northeast,BILLING,low,resolved,2023-02-17 17:00:00,2023-02-17 18:18:00,2023-02-18 14:00:00,helpdesk
TKT0746,CUST0053,AGT027,SOUTHWEST,BILLING,low,open,2023-04-24 03:00:00,2023-04-24 05:46:00,2023-04-27 11:00:00,crm
TKT0747,CUST0227,AGT025,SOUTHWEST,ACCOUNT,low,open,2023-07-30 11:00:00,2023-07-30 11:50:00,2023-08-03 10:00:00,helpdesk
TKT0748,CUST0213,AGT025,southeast,BILLING,medium,resolved,2023-12-09 04:00:00,2023-12-09 04:41:00,2023-12-10 07:00:00,helpdesk
TKT0749,CUST0213,AGT012,northeast,TECHNICAL,medium,pending,2023-10-21 16:00:00,2023-10-21 16:53:00,2023-10-22 04:00:00,helpdesk
TKT0750,CUST0235,AGT028,SOUTHWEST,RETURNS,low,resolved,2023-08-22 04:00:00,2023-08-22 05:59:00,2023-08-24 10:00:00,crm
TKT0751,CUST0162,AGT013,southeast,TECHNICAL,urgent,open,2023-01-11 22:00:00,2023-01-12 00:22:00,,helpdesk
TKT0752,CUST0030,AGT021,northeast,SHIPPING,high,resolved,2023-02-07 21:00:00,2023-02-07 23:54:00,2023-02-08 18:00:00,helpdesk
TKT0753,CUST0161,AGT030,MIDWEST,BILLING,high,pending,2024-11-28 22:00:00,2024-11-29 00:31:00,2024-11-30 14:00:00,crm
TKT0754,CUST0279,AGT020,southeast,SHIPPING,urgent,pending,2024-12-18 12:00:00,2024-12-18 14:04:00,2024-12-22 00:00:00,helpdesk
TKT0755,CUST0276,AGT011,WEST,TECHNICAL,high,open,2024-10-26 12:00:00,2024-10-26 13:00:00,,crm
TKT0756,CUST0082,AGT001,NORTHEAST,SHIPPING,high,open,2024-06-07 17:00:00,2024-06-07 18:29:00,2024-06-10 13:00:00,helpdesk
TKT0757,CUST0191,AGT009,northeast,SHIPPING,high,open,2024-03-08 16:00:00,2024-03-08 16:38:00,,crm
TKT0758,CUST0003,AGT015,MIDWEST,TECHNICAL,medium,resolved,2024-10-28 03:00:00,2024-10-28 05:04:00,2024-10-29 19:00:00,helpdesk
TKT0759,CUST0194,AGT017,northeast,TECHNICAL,low,resolved,2023-10-19 21:00:00,2023-10-19 23:36:00,2023-10-23 13:00:00,crm
TKT0760,CUST0211,AGT003,NORTHEAST,BILLING,urgent,open,2024-01-05 14:00:00,2024-01-05 14:35:00,2024-01-06 10:00:00,helpdesk
TKT0761,CUST0207,AGT019,SOUTHWEST,SHIPPING,urgent,resolved,2023-08-08 14:00:00,2023-08-08 14:29:00,2023-08-10 15:00:00,helpdesk
TKT0762,CUST0251,AGT024,WEST,TECHNICAL,medium,pending,2024-10-13 13:00:00,2024-10-13 15:02:00,2024-10-17 07:00:00,crm
TKT0763,CUST0263,AGT028,SOUTHWEST,BILLING,medium,resolved,2024-05-11 22:00:00,2024-05-12 00:07:00,2024-05-12 16:00:00,helpdesk
TKT0764,CUST0061,AGT020,southeast,ACCOUNT,low,open,2023-02-03 23:00:00,2023-02-03 23:50:00,2023-02-07 00:00:00,helpdesk
TKT0765,CUST0191,AGT010,MIDWEST,RETURNS,high,resolved,2024-08-08 09:00:00,2024-08-08 09:20:00,2024-08-11 05:00:00,crm
TKT0766,CUST0157,AGT029,MIDWEST,TECHNICAL,medium,pending,2023-05-27 04:00:00,2023-05-27 06:40:00,,helpdesk
TKT0767,CUST0023,AGT014,WEST,SHIPPING,high,pending,2023-01-03 03:00:00,2023-01-03 05:30:00,,helpdesk
TKT0768,CUST0068,AGT025,SOUTHEAST,SHIPPING,urgent,resolved,2023-12-12 12:00:00,2023-12-12 14:11:00,2023-12-16 10:00:00,helpdesk
TKT0769,CUST0210,AGT013,SOUTHEAST,ACCOUNT,high,pending,2023-06-02 23:00:00,2023-06-03 00:33:00,2023-06-03 12:00:00,crm
TKT0770,CUST0085,AGT023,NORTHEAST,SHIPPING,high,pending,2024-11-17 14:00:00,2024-11-17 15:21:00,,crm
TKT0771,CUST0278,AGT019,southeast,BILLING,medium,resolved,2024-10-21 17:00:00,2024-10-21 17:31:00,2024-10-22 19:00:00,crm
TKT0772,CUST0141,AGT026,SOUTHEAST,TECHNICAL,urgent,open,2023-05-04 21:00:00,2023-05-04 23:26:00,2023-05-05 22:00:00,helpdesk
TKT0773,CUST0012,AGT011,WEST,TECHNICAL,urgent,open,2024-02-16 18:00:00,2024-02-16 18:21:00,2024-02-19 10:00:00,helpdesk
TKT0774,CUST0278,AGT006,MIDWEST,TECHNICAL,medium,resolved,2024-01-27 08:00:00,2024-01-27 08:33:00,2024-01-28 00:00:00,crm
TKT0775,CUST0167,AGT006,NORTHEAST,BILLING,high,resolved,2023-06-07 09:00:00,2023-06-07 10:54:00,2023-06-11 01:00:00,crm
TKT0776,CUST0062,AGT002,SOUTHEAST,TECHNICAL,medium,resolved,2023-11-24 04:00:00,2023-11-24 05:55:00,2023-11-25 23:00:00,helpdesk
TKT0777,CUST0209,AGT003,WEST,BILLING,urgent,pending,2023-04-28 08:00:00,2023-04-28 08:25:00,2023-04-30 02:00:00,crm
TKT0778,CUST0127,AGT025,SOUTHWEST,TECHNICAL,high,pending,2023-01-20 08:00:00,2023-01-20 10:31:00,2023-01-23 13:00:00,helpdesk
TKT0779,CUST0073,AGT012,SOUTHWEST,TECHNICAL,medium,pending,2024-04-01 02:00:00,2024-04-01 04:52:00,2024-04-03 20:00:00,helpdesk
TKT0780,CUST0149,AGT021,SOUTHEAST,BILLING,low,resolved,2024-07-22 14:00:00,2024-07-22 14:20:00,2024-07-22 16:00:00,helpdesk
TKT0781,CUST0109,AGT019,southeast,SHIPPING,high,open,2024-09-04 08:00:00,2024-09-04 09:47:00,2024-09-06 06:00:00,crm
TKT0782,CUST0063,AGT027,SOUTHEAST,SHIPPING,high,resolved,2024-06-30 18:00:00,2024-06-30 18:27:00,,crm
TKT0783,CUST0134,AGT025,northeast,ACCOUNT,high,open,2024-09-17 16:00:00,2024-09-17 17:31:00,2024-09-21 09:00:00,helpdesk
TKT0784,CUST0069,AGT021,NORTHEAST,SHIPPING,urgent,open,2023-12-16 06:00:00,2023-12-16 08:07:00,2023-12-19 12:00:00,crm
TKT0785,CUST0251,AGT025,WEST,SHIPPING,low,pending,2024-11-19 05:00:00,2024-11-19 06:55:00,2024-11-22 06:00:00,crm
TKT0786,CUST0193,AGT027,SOUTHWEST,RETURNS,urgent,open,2024-07-05 00:00:00,2024-07-05 02:03:00,2024-07-08 16:00:00,crm
TKT0787,CUST0114,AGT024,NORTHEAST,RETURNS,high,open,2023-05-08 14:00:00,2023-05-08 15:44:00,2023-05-09 16:00:00,crm
TKT0788,CUST0253,AGT012,NORTHEAST,RETURNS,urgent,pending,2024-09-20 20:00:00,2024-09-20 21:27:00,2024-09-24 17:00:00,crm
TKT0789,CUST0143,AGT019,SOUTHWEST,ACCOUNT,medium,pending,2023-01-08 06:00:00,2023-01-08 08:53:00,2023-01-10 10:00:00,crm
TKT0790,CUST0290,AGT006,NORTHEAST,SHIPPING,medium,pending,2024-11-06 23:00:00,2024-11-07 01:34:00,2024-11-10 15:00:00,crm
TKT0791,CUST0141,AGT007,southeast,BILLING,high,pending,2023-05-11 08:00:00,2023-05-11 10:35:00,2023-05-12 15:00:00,helpdesk
TKT0792,CUST0027,AGT028,MIDWEST,ACCOUNT,urgent,resolved,2023-01-03 13:00:00,2023-01-03 15:54:00,2023-01-07 05:00:00,crm
TKT0793,CUST0023,AGT029,northeast,TECHNICAL,low,resolved,2024-11-27 16:00:00,2024-11-27 18:09:00,2024-11-30 09:00:00,helpdesk
TKT0794,CUST0172,AGT003,SOUTHWEST,BILLING,medium,pending,2024-06-29 14:00:00,2024-06-29 15:30:00,2024-06-29 16:00:00,helpdesk
TKT0795,CUST0033,AGT021,northeast,BILLING,low,resolved,2023-03-18 07:00:00,2023-03-18 08:00:00,2023-03-19 06:00:00,helpdesk
TKT0796,CUST0127,AGT004,WEST,TECHNICAL,high,open,2023-01-25 18:00:00,2023-01-25 20:50:00,2023-01-27 14:00:00,helpdesk
TKT0797,CUST0049,AGT021,WEST,SHIPPING,low,open,2024-06-16 07:00:00,2024-06-16 07:28:00,2024-06-19 13:00:00,crm
TKT0798,CUST0066,AGT002,southeast,ACCOUNT,low,resolved,2023-02-04 12:00:00,2023-02-04 13:30:00,,helpdesk
TKT0799,CUST0196,AGT013,NORTHEAST,SHIPPING,urgent,open,2023-03-09 03:00:00,2023-03-09 03:24:00,,crm
TKT0800,CUST0052,AGT011,northeast,BILLING,urgent,pending,2024-04-09 12:00:00,2024-04-09 14:08:00,2024-04-11 20:00:00,helpdesk
TKT0801,CUST0035,AGT019,southeast,TECHNICAL,medium,pending,2024-08-24 06:00:00,2024-08-24 06:37:00,,helpdesk
TKT0802,CUST0096,AGT008,SOUTHEAST,BILLING,low,open,2023-12-30 13:00:00,2023-12-30 15:13:00,2024-01-03 11:00:00,helpdesk
TKT0803,CUST0160,AGT019,SOUTHWEST,TECHNICAL,medium,resolved,2024-08-21 13:00:00,2024-08-21 15:21:00,2024-08-25 02:00:00,helpdesk
TKT0804,CUST0266,AGT019,northeast,TECHNICAL,low,open,2024-09-09 10:00:00,2024-09-09 11:24:00,2024-09-11 11:00:00,crm
TKT0805,CUST0104,AGT026,NORTHEAST,RETURNS,medium,pending,2024-03-08 11:00:00,2024-03-08 12:00:00,2024-03-09 14:00:00,helpdesk
TKT0806,CUST0297,AGT019,MIDWEST,SHIPPING,high,resolved,2024-12-12 22:00:00,2024-12-13 00:09:00,2024-12-16 04:00:00,helpdesk
TKT0807,CUST0002,AGT021,SOUTHEAST,TECHNICAL,urgent,pending,2023-06-16 03:00:00,2023-06-16 05:06:00,2023-06-16 10:00:00,crm
TKT0808,CUST0205,AGT006,southeast,BILLING,high,open,2023-09-02 15:00:00,2023-09-02 16:34:00,2023-09-06 15:00:00,crm
TKT0809,CUST0226,AGT007,northeast,SHIPPING,high,open,2024-01-02 00:00:00,2024-01-02 02:32:00,2024-01-02 16:00:00,crm
TKT0810,CUST0135,AGT024,SOUTHEAST,RETURNS,medium,open,2023-07-23 06:00:00,2023-07-23 07:22:00,2023-07-24 06:00:00,crm
TKT0811,CUST0071,AGT013,northeast,BILLING,high,open,2023-01-23 05:00:00,2023-01-23 06:17:00,,helpdesk
TKT0812,CUST0270,AGT026,SOUTHWEST,ACCOUNT,low,open,2024-04-12 07:00:00,2024-04-12 08:44:00,2024-04-14 08:00:00,crm
TKT0813,CUST0192,AGT011,SOUTHWEST,ACCOUNT,medium,open,2023-05-14 06:00:00,2023-05-14 06:59:00,2023-05-17 04:00:00,crm
TKT0814,CUST0144,AGT028,SOUTHEAST,SHIPPING,urgent,open,2024-07-02 09:00:00,2024-07-02 09:48:00,2024-07-04 04:00:00,crm
TKT0815,CUST0199,AGT025,northeast,SHIPPING,high,resolved,2024-04-26 21:00:00,2024-04-26 23:47:00,2024-04-27 07:00:00,helpdesk
TKT0816,CUST0254,AGT016,MIDWEST,SHIPPING,urgent,pending,2023-07-03 10:00:00,2023-07-03 11:45:00,2023-07-06 07:00:00,crm
TKT0817,CUST0203,AGT007,MIDWEST,ACCOUNT,urgent,pending,2023-08-01 07:00:00,2023-08-01 08:01:00,2023-08-03 18:00:00,crm
TKT0818,CUST0044,AGT010,WEST,SHIPPING,high,open,2024-01-19 08:00:00,2024-01-19 10:30:00,2024-01-19 20:00:00,crm
TKT0819,CUST0240,AGT014,WEST,RETURNS,urgent,resolved,2024-04-21 16:00:00,2024-04-21 18:49:00,2024-04-23 13:00:00,helpdesk
TKT0820,CUST0039,AGT012,NORTHEAST,RETURNS,low,resolved,2024-01-27 00:00:00,2024-01-27 00:55:00,2024-01-29 10:00:00,crm
TKT0821,CUST0103,AGT011,SOUTHEAST,RETURNS,high,resolved,2023-04-11 03:00:00,2023-04-11 03:28:00,,helpdesk
TKT0822,CUST0279,AGT030,MIDWEST,BILLING,high,resolved,2023-07-15 22:00:00,2023-07-16 00:44:00,2023-07-16 17:00:00,helpdesk
TKT0823,CUST0263,AGT025,SOUTHEAST,ACCOUNT,medium,open,2024-02-18 12:00:00,2024-02-18 14:38:00,,crm
TKT0824,CUST0240,AGT024,southeast,ACCOUNT,high,open,2024-04-30 07:00:00,2024-04-30 09:22:00,2024-05-03 12:00:00,helpdesk
TKT0825,CUST0286,AGT001,MIDWEST,TECHNICAL,medium,resolved,2023-07-12 13:00:00,2023-07-12 14:56:00,2023-07-13 17:00:00,crm
TKT0826,CUST0218,AGT022,southeast,ACCOUNT,high,resolved,2024-05-26 21:00:00,2024-05-26 22:40:00,2024-05-28 18:00:00,crm
TKT0827,CUST0170,AGT019,northeast,SHIPPING,urgent,resolved,2024-08-04 01:00:00,2024-08-04 01:45:00,2024-08-04 22:00:00,crm
TKT0828,CUST0056,AGT011,SOUTHWEST,ACCOUNT,high,open,2024-02-05 02:00:00,2024-02-05 04:26:00,2024-02-07 05:00:00,crm
TKT0829,CUST0251,AGT001,SOUTHEAST,TECHNICAL,low,resolved,2023-04-17 21:00:00,2023-04-17 23:31:00,,helpdesk
TKT0830,CUST0233,AGT002,MIDWEST,SHIPPING,low,open,2023-07-30 07:00:00,2023-07-30 08:24:00,2023-08-02 21:00:00,helpdesk
TKT0831,CUST0215,AGT016,northeast,BILLING,urgent,open,2024-02-25 12:00:00,2024-02-25 12:50:00,2024-02-26 04:00:00,crm
TKT0832,CUST0082,AGT020,SOUTHWEST,RETURNS,medium,pending,2023-07-30 09:00:00,2023-07-30 11:00:00,2023-08-03 05:00:00,helpdesk
TKT0833,CUST0205,AGT020,southeast,TECHNICAL,high,pending,2023-10-10 06:00:00,2023-10-10 06:11:00,2023-10-11 02:00:00,helpdesk
TKT0834,CUST0148,AGT021,WEST,RETURNS,high,resolved,2024-04-16 14:00:00,2024-04-16 16:37:00,2024-04-16 21:00:00,crm
TKT0835,CUST0235,AGT013,northeast,TECHNICAL,low,resolved,2024-03-01 07:00:00,2024-03-01 07:55:00,2024-03-04 16:00:00,crm
TKT0836,CUST0035,AGT023,northeast,TECHNICAL,urgent,resolved,2023-09-03 05:00:00,2023-09-03 06:20:00,2023-09-06 15:00:00,crm
TKT0837,CUST0167,AGT014,WEST,TECHNICAL,high,open,2024-01-13 02:00:00,2024-01-13 02:36:00,2024-01-15 20:00:00,crm
TKT0838,CUST0237,AGT013,MIDWEST,ACCOUNT,medium,resolved,2024-04-18 00:00:00,2024-04-18 00:28:00,2024-04-21 11:00:00,crm
TKT0839,CUST0168,AGT022,northeast,ACCOUNT,urgent,resolved,2023-01-11 08:00:00,2023-01-11 08:39:00,2023-01-15 04:00:00,crm
TKT0840,CUST0225,AGT005,WEST,RETURNS,medium,open,2023-03-26 17:00:00,2023-03-26 19:58:00,2023-03-28 02:00:00,crm
TKT0841,CUST0201,AGT006,NORTHEAST,BILLING,high,open,2024-09-13 03:00:00,2024-09-13 03:55:00,2024-09-14 18:00:00,helpdesk
TKT0842,CUST0273,AGT007,WEST,BILLING,low,resolved,2024-01-02 05:00:00,2024-01-02 06:05:00,,helpdesk
TKT0843,CUST0194,AGT025,SOUTHEAST,TECHNICAL,high,open,2024-03-30 01:00:00,2024-03-30 03:43:00,,crm
TKT0844,CUST0173,AGT027,SOUTHEAST,BILLING,medium,open,2023-04-04 00:00:00,2023-04-04 01:57:00,2023-04-04 05:00:00,crm
TKT0845,CUST0168,AGT011,SOUTHWEST,TECHNICAL,medium,pending,2023-06-21 01:00:00,2023-06-21 02:56:00,2023-06-23 20:00:00,helpdesk
TKT0846,CUST0166,AGT006,NORTHEAST,ACCOUNT,high,open,2024-03-14 03:00:00,2024-03-14 04:09:00,2024-03-15 08:00:00,helpdesk
TKT0847,CUST0143,AGT021,SOUTHWEST,RETURNS,low,open,2023-08-06 14:00:00,2023-08-06 15:06:00,2023-08-07 00:00:00,crm
TKT0848,CUST0053,AGT023,SOUTHWEST,SHIPPING,medium,resolved,2024-02-25 09:00:00,2024-02-25 11:43:00,2024-02-28 02:00:00,crm
TKT0849,CUST0069,AGT011,SOUTHEAST,RETURNS,urgent,open,2024-09-06 10:00:00,2024-09-06 12:51:00,2024-09-10 05:00:00,helpdesk
TKT0850,CUST0120,AGT017,SOUTHWEST,BILLING,medium,open,2023-01-19 19:00:00,2023-01-19 21:39:00,2023-01-22 06:00:00,crm
TKT0851,CUST0031,AGT005,MIDWEST,ACCOUNT,high,open,2023-11-13 07:00:00,2023-11-13 08:59:00,2023-11-14 16:00:00,crm
TKT0852,CUST0228,AGT024,MIDWEST,TECHNICAL,high,resolved,2024-01-20 06:00:00,2024-01-20 08:54:00,2024-01-20 12:00:00,crm
TKT0853,CUST0118,AGT028,northeast,RETURNS,high,open,2024-06-17 13:00:00,2024-06-17 15:55:00,2024-06-19 03:00:00,crm
TKT0854,CUST0114,AGT020,southeast,ACCOUNT,high,open,2024-07-06 01:00:00,2024-07-06 04:00:00,2024-07-07 10:00:00,helpdesk
TKT0855,CUST0099,AGT002,northeast,TECHNICAL,medium,open,2024-10-06 00:00:00,2024-10-06 00:26:00,,crm
TKT0856,CUST0041,AGT014,northeast,ACCOUNT,high,open,2023-06-27 18:00:00,2023-06-27 20:30:00,2023-06-28 22:00:00,crm
TKT0857,CUST0147,AGT019,WEST,TECHNICAL,high,resolved,2023-09-08 13:00:00,2023-09-08 13:55:00,2023-09-11 20:00:00,crm
TKT0858,CUST0217,AGT017,SOUTHWEST,ACCOUNT,medium,resolved,2024-01-04 12:00:00,2024-01-04 13:46:00,2024-01-05 11:00:00,crm
TKT0859,CUST0079,AGT018,northeast,TECHNICAL,high,resolved,2024-01-26 13:00:00,2024-01-26 13:31:00,2024-01-28 05:00:00,helpdesk
TKT0860,CUST0247,AGT003,MIDWEST,TECHNICAL,urgent,open,2023-11-10 14:00:00,2023-11-10 15:22:00,2023-11-12 16:00:00,crm
TKT0861,CUST0192,AGT016,WEST,ACCOUNT,urgent,pending,2023-07-14 00:00:00,2023-07-14 00:13:00,2023-07-16 18:00:00,helpdesk
TKT0862,CUST0037,AGT014,NORTHEAST,BILLING,urgent,pending,2024-01-29 15:00:00,2024-01-29 16:28:00,2024-02-02 03:00:00,crm
TKT0863,CUST0251,AGT021,northeast,RETURNS,low,pending,2023-07-18 13:00:00,2023-07-18 14:15:00,2023-07-22 11:00:00,helpdesk
TKT0864,CUST0186,AGT021,northeast,BILLING,medium,resolved,2024-03-10 23:00:00,2024-03-11 00:13:00,2024-03-12 08:00:00,helpdesk
TKT0865,CUST0083,AGT001,NORTHEAST,BILLING,urgent,resolved,2024-11-28 04:00:00,2024-11-28 05:15:00,2024-11-29 13:00:00,crm
TKT0866,CUST0130,AGT023,MIDWEST,SHIPPING,urgent,pending,2024-06-14 06:00:00,2024-06-14 07:58:00,2024-06-15 05:00:00,helpdesk
TKT0867,CUST0177,AGT027,SOUTHEAST,RETURNS,medium,pending,2024-02-26 23:00:00,2024-02-26 23:32:00,2024-02-27 14:00:00,helpdesk
TKT0868,CUST0001,AGT004,NORTHEAST,ACCOUNT,urgent,pending,2024-12-16 09:00:00,2024-12-16 09:11:00,2024-12-17 08:00:00,helpdesk
TKT0869,CUST0069,AGT007,WEST,TECHNICAL,low,resolved,2024-03-17 05:00:00,2024-03-17 05:55:00,2024-03-19 06:00:00,crm
TKT0870,CUST0099,AGT009,southeast,ACCOUNT,urgent,pending,2023-07-10 06:00:00,2023-07-10 06:25:00,2023-07-11 07:00:00,crm
TKT0871,CUST0064,AGT009,NORTHEAST,RETURNS,low,pending,2024-10-13 05:00:00,2024-10-13 05:30:00,,crm
TKT0872,CUST0004,AGT022,SOUTHWEST,BILLING,low,open,2024-05-04 15:00:00,2024-05-04 15:35:00,,crm
TKT0873,CUST0243,AGT025,MIDWEST,SHIPPING,urgent,resolved,2024-01-20 19:00:00,2024-01-20 21:23:00,2024-01-22 07:00:00,helpdesk
TKT0874,CUST0205,AGT013,SOUTHWEST,BILLING,high,resolved,2024-11-29 10:00:00,2024-11-29 11:30:00,2024-11-30 18:00:00,crm
TKT0875,CUST0072,AGT001,SOUTHWEST,BILLING,high,pending,2023-01-04 14:00:00,2023-01-04 15:52:00,2023-01-08 12:00:00,crm
TKT0876,CUST0244,AGT017,WEST,TECHNICAL,low,pending,2024-01-13 14:00:00,2024-01-13 16:48:00,2024-01-17 07:00:00,helpdesk
TKT0877,CUST0167,AGT022,WEST,TECHNICAL,urgent,resolved,2023-01-18 20:00:00,2023-01-18 21:42:00,2023-01-19 03:00:00,crm
TKT0878,CUST0052,AGT024,WEST,RETURNS,medium,pending,2023-12-23 13:00:00,2023-12-23 15:11:00,2023-12-27 03:00:00,crm
TKT0879,CUST0045,AGT010,southeast,SHIPPING,urgent,open,2024-06-16 18:00:00,2024-06-16 20:19:00,2024-06-17 00:00:00,helpdesk
TKT0880,CUST0109,AGT006,southeast,BILLING,low,resolved,2023-04-29 15:00:00,2023-04-29 17:59:00,2023-05-02 14:00:00,crm
TKT0881,CUST0132,AGT022,WEST,BILLING,medium,pending,2023-06-14 10:00:00,2023-06-14 11:48:00,2023-06-15 23:00:00,helpdesk
TKT0882,CUST0034,AGT021,MIDWEST,ACCOUNT,urgent,pending,2023-04-03 22:00:00,2023-04-03 23:35:00,2023-04-05 04:00:00,helpdesk
TKT0883,CUST0058,AGT003,MIDWEST,SHIPPING,medium,pending,2023-08-27 07:00:00,2023-08-27 08:16:00,2023-08-27 23:00:00,crm
TKT0884,CUST0296,AGT024,NORTHEAST,RETURNS,low,pending,2024-08-09 11:00:00,2024-08-09 11:42:00,2024-08-11 05:00:00,crm
TKT0885,CUST0065,AGT017,northeast,SHIPPING,medium,open,2024-02-02 13:00:00,2024-02-02 14:31:00,2024-02-04 13:00:00,helpdesk
TKT0886,CUST0152,AGT027,SOUTHEAST,ACCOUNT,urgent,open,2023-01-10 17:00:00,2023-01-10 19:07:00,2023-01-12 11:00:00,helpdesk
TKT0887,CUST0164,AGT010,SOUTHWEST,BILLING,high,pending,2023-05-30 23:00:00,2023-05-31 02:00:00,,helpdesk
TKT0888,CUST0193,AGT002,southeast,RETURNS,medium,pending,2024-10-08 06:00:00,2024-10-08 08:16:00,2024-10-09 21:00:00,crm
